,city,timestamp,temperature,season
277,New York,2010-10-05,9.270816163561152,autumn
278,New York,2010-10-06,16.681541788700994,autumn
279,New York,2010-10-07,3.732483499610666,autumn
280,New York,2010-10-08,6.0645176257830045,autumn
281,New York,2010-10-09,25.5015764863952,autumn
282,New York,2010-10-10,20.689783122170994,autumn
283,New York,2010-10-11,16.59322797936146,autumn
284,New York,2010-10-12,21.68200383331368,autumn
285,New York,2010-10-13,14.754194420552942,autumn
286,New York,2010-10-14,23.958450828024947,autumn
287,New York,2010-10-15,20.411334987451628,autumn
288,New York,2010-10-16,14.358756254238386,autumn
289,New York,2010-10-17,17.139313290885866,autumn
290,New York,2010-10-18,23.123455760195036,autumn
291,New York,2010-10-19,25.17007427691917,autumn
292,New York,2010-10-20,11.517082184594033,autumn
293,New York,2010-10-21,10.022056263865839,autumn
294,New York,2010-10-22,14.952989258904848,autumn
295,New York,2010-10-23,10.73393396174896,autumn
296,New York,2010-10-24,12.488943056324416,autumn
297,New York,2010-10-25,23.071103352657406,autumn
298,New York,2010-10-26,2.9830638926912734,autumn
299,New York,2010-10-27,18.23765373850362,autumn
300,New York,2010-10-28,0.7791584495718262,autumn
301,New York,2010-10-29,16.90511073194213,autumn
302,New York,2010-10-30,18.61666579923551,autumn
303,New York,2010-10-31,17.881309635004754,autumn
304,New York,2010-11-01,15.037093469580071,autumn
305,New York,2010-11-02,13.843285706971352,autumn
306,New York,2010-11-03,14.034965487782365,autumn
307,New York,2010-11-04,15.989803455049826,autumn
308,New York,2010-11-05,21.68093671083717,autumn
309,New York,2010-11-06,12.425286192602732,autumn
310,New York,2010-11-07,23.32707096835234,autumn
311,New York,2010-11-08,13.160791971989788,autumn
312,New York,2010-11-09,14.820836205505765,autumn
313,New York,2010-11-10,12.760626585337985,autumn
314,New York,2010-11-11,17.749496413683485,autumn
315,New York,2010-11-12,6.371945675296178,autumn
316,New York,2010-11-13,24.099124125845965,autumn
317,New York,2010-11-14,24.12415812066646,autumn
318,New York,2010-11-15,17.247618115276893,autumn
319,New York,2010-11-16,20.8394696437926,autumn
320,New York,2010-11-17,5.258705265280463,autumn
321,New York,2010-11-18,12.919371484851139,autumn
322,New York,2010-11-19,6.544165326388349,autumn
323,New York,2010-11-20,15.946465871463932,autumn
324,New York,2010-11-21,23.619629524813245,autumn
325,New York,2010-11-22,17.27379814454672,autumn
326,New York,2010-11-23,13.73674445653789,autumn
327,New York,2010-11-24,10.057290507447942,autumn
328,New York,2010-11-25,19.602366719668247,autumn
329,New York,2010-11-26,10.52188820790879,autumn
330,New York,2010-11-27,18.264442875916675,autumn
331,New York,2010-11-28,16.124483930981565,autumn
332,New York,2010-11-29,11.383336885925242,autumn
333,New York,2010-11-30,10.610867350881994,autumn
334,New York,2010-12-01,-1.4360432193362809,winter
335,New York,2010-12-02,-0.46590332916803245,winter
336,New York,2010-12-03,-2.7855841053292734,winter
337,New York,2010-12-04,1.3206375841831943,winter
338,New York,2010-12-05,-0.815847029649637,winter
339,New York,2010-12-06,-0.23227918447581103,winter
340,New York,2010-12-07,2.779791959743947,winter
341,New York,2010-12-08,4.149299860417663,winter
342,New York,2010-12-09,-0.5800228481066062,winter
343,New York,2010-12-10,0.233132536136267,winter
344,New York,2010-12-11,-0.7032645847098904,winter
345,New York,2010-12-12,7.021800837357769,winter
346,New York,2010-12-13,2.8344260834728714,winter
347,New York,2010-12-14,0.635996601654111,winter
348,New York,2010-12-15,0.08225433993083425,winter
349,New York,2010-12-16,-2.787437191784373,winter
350,New York,2010-12-17,0.9693490667486203,winter
351,New York,2010-12-18,-9.494160717692711,winter
352,New York,2010-12-19,3.4868961718011713,winter
353,New York,2010-12-20,-7.391071526965906,winter
354,New York,2010-12-21,-1.671128245015263,winter
355,New York,2010-12-22,-12.32861458353748,winter
356,New York,2010-12-23,-8.527060963888058,winter
357,New York,2010-12-24,2.083139279376007,winter
358,New York,2010-12-25,0.7913585844915849,winter
359,New York,2010-12-26,1.8237683415472439,winter
360,New York,2010-12-27,-2.121225109295862,winter
361,New York,2010-12-28,0.10187220573434091,winter
362,New York,2010-12-29,3.2478265568455726,winter
363,New York,2010-12-30,4.546773126617313,winter
364,New York,2010-12-31,-14.377145604854611,winter
365,New York,2011-01-01,5.815675152115752,winter
366,New York,2011-01-02,-1.5398143715748256,winter
367,New York,2011-01-03,5.455258143259419,winter
368,New York,2011-01-04,-5.695814319066964,winter
369,New York,2011-01-05,-7.20739865876703,winter
370,New York,2011-01-06,4.430374162611515,winter
371,New York,2011-01-07,3.9289773828430965,winter
372,New York,2011-01-08,-3.1410555295332108,winter
373,New York,2011-01-09,-5.500113262900168,winter
374,New York,2011-01-10,0.9187739364733544,winter
375,New York,2011-01-11,-0.5313370322312571,winter
376,New York,2011-01-12,0.39788779614832737,winter
377,New York,2011-01-13,-3.0643563960649804,winter
378,New York,2011-01-14,2.717326523954446,winter
379,New York,2011-01-15,-3.8318069071466603,winter
380,New York,2011-01-16,5.823471993938028,winter
381,New York,2011-01-17,-2.5207492179751005,winter
382,New York,2011-01-18,-0.5467490447316635,winter
383,New York,2011-01-19,-0.8998496666145841,winter
384,New York,2011-01-20,-3.078284088109747,winter
385,New York,2011-01-21,0.838461945909851,winter
386,New York,2011-01-22,4.575688604008383,winter
387,New York,2011-01-23,-2.40194264027265,winter
388,New York,2011-01-24,-1.6736429537551554,winter
389,New York,2011-01-25,6.976264869864782,winter
390,New York,2011-01-26,-7.250916509111511,winter
391,New York,2011-01-27,-1.7822505314869053,winter
392,New York,2011-01-28,-4.340486613864213,winter
393,New York,2011-01-29,5.778499934670956,winter
394,New York,2011-01-30,-9.823834825972432,winter
395,New York,2011-01-31,8.878965745150026,winter
396,New York,2011-02-01,1.6948213171521536,winter
397,New York,2011-02-02,4.366147866180666,winter
398,New York,2011-02-03,7.501048752617877,winter
399,New York,2011-02-04,1.9113039254677877,winter
400,New York,2011-02-05,5.905555144111779,winter
401,New York,2011-02-06,3.8830313465722703,winter
402,New York,2011-02-07,1.3073390085540142,winter
403,New York,2011-02-08,-0.5681828544832569,winter
404,New York,2011-02-09,2.5630737733880204,winter
405,New York,2011-02-10,1.5670173431292622,winter
406,New York,2011-02-11,-1.3706711492073096,winter
407,New York,2011-02-12,-2.8792867839879226,winter
408,New York,2011-02-13,1.1732133175774475,winter
409,New York,2011-02-14,-1.8008763989618015,winter
410,New York,2011-02-15,-2.5910990145034645,winter
411,New York,2011-02-16,-7.090293662207112,winter
412,New York,2011-02-17,-8.686005251022321,winter
413,New York,2011-02-18,-1.1279945123817947,winter
414,New York,2011-02-19,-3.164107658130255,winter
415,New York,2011-02-20,2.7102246217397137,winter
416,New York,2011-02-21,-0.2485814734206615,winter
417,New York,2011-02-22,-7.67434960776288,winter
418,New York,2011-02-23,4.892535727651363,winter
419,New York,2011-02-24,-2.9511047073857224,winter
420,New York,2011-02-25,-6.6955994219957855,winter
421,New York,2011-02-26,0.1005754501456957,winter
422,New York,2011-02-27,9.207711888412083,winter
423,New York,2011-02-28,-3.5310105486099523,winter
424,New York,2011-03-01,5.226437867522482,spring
425,New York,2011-03-02,11.341403312534066,spring
426,New York,2011-03-03,7.9621710826615635,spring
427,New York,2011-03-04,16.394320594496815,spring
428,New York,2011-03-05,9.709321643381262,spring
429,New York,2011-03-06,18.162532440460733,spring
430,New York,2011-03-07,11.875033866373084,spring
431,New York,2011-03-08,2.9727087498185565,spring
432,New York,2011-03-09,5.536672341623269,spring
433,New York,2011-03-10,8.868476457009073,spring
434,New York,2011-03-11,12.175064669360246,spring
435,New York,2011-03-12,13.727720219170482,spring
436,New York,2011-03-13,12.871339940823747,spring
437,New York,2011-03-14,12.253546964116056,spring
438,New York,2011-03-15,9.989795366656267,spring
439,New York,2011-03-16,18.83401134187849,spring
440,New York,2011-03-17,8.77196858115678,spring
441,New York,2011-03-18,15.058232190742585,spring
442,New York,2011-03-19,18.34175058069726,spring
443,New York,2011-03-20,21.132289314551176,spring
444,New York,2011-03-21,6.394698253348899,spring
445,New York,2011-03-22,5.150028082816755,spring
446,New York,2011-03-23,9.673151090542737,spring
447,New York,2011-03-24,2.0878112191311837,spring
448,New York,2011-03-25,7.180590111167749,spring
449,New York,2011-03-26,1.1577977409393203,spring
450,New York,2011-03-27,12.102344286500399,spring
451,New York,2011-03-28,-2.3268914468662194,spring
452,New York,2011-03-29,14.57213481879085,spring
453,New York,2011-03-30,12.020233852273456,spring
454,New York,2011-03-31,6.657041078094343,spring
455,New York,2011-04-01,6.180961483564096,spring
456,New York,2011-04-02,6.402888549772816,spring
457,New York,2011-04-03,7.133885512888285,spring
458,New York,2011-04-04,6.31383069913919,spring
459,New York,2011-04-05,17.500278191316617,spring
460,New York,2011-04-06,16.210328658677017,spring
461,New York,2011-04-07,8.898028297658163,spring
462,New York,2011-04-08,15.6929232493598,spring
463,New York,2011-04-09,12.946142316430935,spring
464,New York,2011-04-10,8.23963852713383,spring
465,New York,2011-04-11,13.062301152829551,spring
466,New York,2011-04-12,10.568247292383809,spring
467,New York,2011-04-13,7.190935753962222,spring
468,New York,2011-04-14,13.101428136103989,spring
469,New York,2011-04-15,2.354377083892505,spring
470,New York,2011-04-16,16.08414962549037,spring
471,New York,2011-04-17,7.0592937666527575,spring
472,New York,2011-04-18,14.594206153469942,spring
473,New York,2011-04-19,8.837596486489982,spring
474,New York,2011-04-20,11.759106262001339,spring
475,New York,2011-04-21,6.406793386254214,spring
476,New York,2011-04-22,5.438095352098593,spring
477,New York,2011-04-23,15.50060720670724,spring
478,New York,2011-04-24,10.484117304164666,spring
479,New York,2011-04-25,17.856984091071332,spring
480,New York,2011-04-26,11.426942871452571,spring
481,New York,2011-04-27,1.5588913463880638,spring
482,New York,2011-04-28,0.6407163314241715,spring
483,New York,2011-04-29,12.76716953979072,spring
484,New York,2011-04-30,19.77187069424228,spring
485,New York,2011-05-01,8.696158282700809,spring
486,New York,2011-05-02,10.343145211045263,spring
487,New York,2011-05-03,15.436338549449905,spring
488,New York,2011-05-04,14.339666566484654,spring
489,New York,2011-05-05,17.027718501242482,spring
490,New York,2011-05-06,14.92617218358782,spring
491,New York,2011-05-07,7.393267743196977,spring
492,New York,2011-05-08,9.512479021987266,spring
493,New York,2011-05-09,9.999546230649795,spring
494,New York,2011-05-10,15.949126538040389,spring
495,New York,2011-05-11,10.059166162165116,spring
496,New York,2011-05-12,16.08364048025022,spring
497,New York,2011-05-13,8.334519862910103,spring
498,New York,2011-05-14,12.508903245036649,spring
499,New York,2011-05-15,13.600431985954458,spring
500,New York,2011-05-16,12.7172257589375,spring
501,New York,2011-05-17,11.019155980302939,spring
502,New York,2011-05-18,4.199095582003877,spring
503,New York,2011-05-19,3.8833625799362235,spring
504,New York,2011-05-20,18.525150812061906,spring
505,New York,2011-05-21,13.186845256772987,spring
506,New York,2011-05-22,17.857901654038834,spring
507,New York,2011-05-23,13.0712272435848,spring
508,New York,2011-05-24,10.305877300701956,spring
509,New York,2011-05-25,8.240025333095133,spring
510,New York,2011-05-26,3.284251032448023,spring
511,New York,2011-05-27,8.771407600483915,spring
512,New York,2011-05-28,7.5845889700846385,spring
513,New York,2011-05-29,6.644349899778988,spring
514,New York,2011-05-30,4.648469065809989,spring
515,New York,2011-05-31,13.320369476117865,spring
516,New York,2011-06-01,18.073885615207836,summer
517,New York,2011-06-02,19.45276609837198,summer
518,New York,2011-06-03,21.59554582088026,summer
519,New York,2011-06-04,22.074412391841204,summer
520,New York,2011-06-05,18.14964600927183,summer
521,New York,2011-06-06,18.86659366129291,summer
522,New York,2011-06-07,24.622309256151194,summer
523,New York,2011-06-08,26.154068534468344,summer
524,New York,2011-06-09,24.44218181508982,summer
525,New York,2011-06-10,32.36585103897392,summer
526,New York,2011-06-11,28.251236329352295,summer
527,New York,2011-06-12,26.29185487230284,summer
528,New York,2011-06-13,23.8891746522553,summer
529,New York,2011-06-14,23.751063744603034,summer
530,New York,2011-06-15,21.196565105774415,summer
531,New York,2011-06-16,36.17695977128197,summer
532,New York,2011-06-17,27.732556976514005,summer
533,New York,2011-06-18,27.05083581458918,summer
534,New York,2011-06-19,13.744974300561651,summer
535,New York,2011-06-20,30.425588873812025,summer
536,New York,2011-06-21,18.5023285565498,summer
537,New York,2011-06-22,19.611691312943332,summer
538,New York,2011-06-23,26.936811628250755,summer
539,New York,2011-06-24,29.89757211247127,summer
540,New York,2011-06-25,29.54674696045854,summer
541,New York,2011-06-26,29.838602111190724,summer
542,New York,2011-06-27,22.845291650384905,summer
543,New York,2011-06-28,19.6700174944099,summer
544,New York,2011-06-29,23.266319162220753,summer
545,New York,2011-06-30,25.89532694725575,summer
546,New York,2011-07-01,16.77287644731253,summer
547,New York,2011-07-02,32.62518145392604,summer
548,New York,2011-07-03,16.751639791991824,summer
549,New York,2011-07-04,25.24945958130597,summer
550,New York,2011-07-05,28.902856699298933,summer
551,New York,2011-07-06,16.480979947648706,summer
552,New York,2011-07-07,23.230534843157674,summer
553,New York,2011-07-08,20.832212651150783,summer
554,New York,2011-07-09,22.906794139976284,summer
555,New York,2011-07-10,24.354144137648866,summer
556,New York,2011-07-11,26.30991194562644,summer
557,New York,2011-07-12,31.4567165328859,summer
558,New York,2011-07-13,35.53268590643603,summer
559,New York,2011-07-14,15.107815310006059,summer
560,New York,2011-07-15,27.367309204647913,summer
561,New York,2011-07-16,19.74947440685321,summer
562,New York,2011-07-17,32.01858358016275,summer
563,New York,2011-07-18,23.174007706620063,summer
564,New York,2011-07-19,16.47105768332549,summer
565,New York,2011-07-20,15.65074247172043,summer
566,New York,2011-07-21,16.44555132513438,summer
567,New York,2011-07-22,27.246016075481055,summer
568,New York,2011-07-23,29.538554497602917,summer
569,New York,2011-07-24,19.537397146335458,summer
570,New York,2011-07-25,32.092498946664854,summer
571,New York,2011-07-26,25.139337362001456,summer
572,New York,2011-07-27,26.9289661814514,summer
573,New York,2011-07-28,25.463885625984506,summer
574,New York,2011-07-29,28.128826754105866,summer
575,New York,2011-07-30,8.032196262244199,summer
576,New York,2011-07-31,27.601909459034264,summer
577,New York,2011-08-01,29.920271716537915,summer
578,New York,2011-08-02,29.22474515601125,summer
579,New York,2011-08-03,21.491186646861614,summer
580,New York,2011-08-04,29.586548243695336,summer
581,New York,2011-08-05,28.888634364045018,summer
582,New York,2011-08-06,14.676392268504017,summer
583,New York,2011-08-07,26.573244307027462,summer
584,New York,2011-08-08,23.980149401525026,summer
585,New York,2011-08-09,18.16095443623316,summer
586,New York,2011-08-10,31.147645336662087,summer
587,New York,2011-08-11,18.515178523474972,summer
588,New York,2011-08-12,26.78665259664392,summer
589,New York,2011-08-13,22.488930592320056,summer
590,New York,2011-08-14,29.667349180128262,summer
591,New York,2011-08-15,26.69413375018272,summer
592,New York,2011-08-16,30.884854269982853,summer
593,New York,2011-08-17,27.39872141411081,summer
594,New York,2011-08-18,30.5227803313294,summer
